timestamp,open,high,low,close,volume,close_time,qav,num_trades,taker_base_vol,taker_quote_vol,ignore
1770103800000,78670.92000000,78923.93000000,78640.00000000,78839.99000000,178.73594000,1770104699999,14088018.30835240,67700,79.14629000,6238061.59523980,0
1770104700000,78839.99000000,78867.43000000,78709.79000000,78794.67000000,185.26087000,1770105599999,14594710.73025170,47967,107.93253000,8502548.35815430,0
1770105600000,78794.67000000,78927.63000000,78464.60000000,78488.66000000,228.49142000,1770106499999,17980260.58810980,71044,61.76029000,4862108.15803180,0
1770106500000,78488.66000000,78972.88000000,78465.28000000,78882.20000000,224.67387000,1770107399999,17709466.61539310,65285,141.25398000,11136731.99597160,0
1770107400000,78882.20000000,79084.29000000,78788.64000000,79005.32000000,231.71517000,1770108299999,18294668.96475390,58477,146.07257000,11533525.31320480,0
1770108300000,79005.31000000,79010.00000000,78680.00000000,78747.96000000,155.44484000,1770109199999,12258200.29686000,43944,59.60357000,4698047.70757090,0
1770109200000,78747.96000000,78841.35000000,78170.66000000,78180.80000000,297.23391000,1770110099999,23326801.86088830,92380,132.48929000,10399184.99574290,0
1770110100000,78180.80000000,78368.94000000,77960.50000000,77960.51000000,376.07838000,1770110999999,29380378.64971410,110452,156.48518000,12229346.80301670,0
1770111000000,77960.51000000,78423.71000000,77950.00000000,78312.15000000,222.88887000,1770111899999,17429113.06314120,72489,128.49755000,10049321.91502560,0
1770111900000,78312.14000000,78447.41000000,78212.18000000,78400.01000000,76.74234000,1770112799999,6011551.90484180,40592,39.35278000,3083278.98309560,0
1770112800000,78400.01000000,78552.50000000,78339.87000000,78529.83000000,162.72935000,1770113699999,12771952.90079900,47020,91.00146000,7142612.95874550,0
1770113700000,78529.82000000,78560.00000000,78391.75000000,78466.07000000,95.55319000,1770114599999,7498569.55568250,37560,55.74050000,4374502.21008060,0
1770114600000,78466.06000000,78466.06000000,78129.95000000,78165.48000000,131.11752000,1770115499999,10257314.79441490,66246,52.63916000,4116868.11486810,0
1770115500000,78165.48000000,78226.44000000,78070.00000000,78120.36000000,116.47110000,1770116399999,9100666.53184490,42252,58.99877000,4609466.92028990,0
1770116400000,78120.36000000,78259.20000000,78081.80000000,78231.09000000,104.64384000,1770117299999,8181040.24343430,47042,57.22663000,4473689.07877830,0
